GENEID	log2BaseMean	log2Ratio	Stderr_log2Ratio	pvalue	padjust
FBgn0040395	10.1563873353521	-0.367319621723172	0.135318624081836	0.00663800223598704	0.0364395771280962
FBgn0029823	12.2048359285543	-0.254969091982046	0.0939487030175227	0.00664925890782727	0.036444188771047
FBgn0016061	7.68877107184218	1.29968521101386	0.478866745263034	0.00664590440862894	0.036444188771047
FBgn0083968	8.3206756556506	-0.473662942835564	0.174523420594911	0.00664688315774202	0.036444188771047
FBgn0027835	14.6181525722081	-0.172269601497643	0.063517403894094	0.00668455583326221	0.036618527153403
FBgn0033174	9.08215519275349	0.583856364336877	0.215395612980827	0.00671568771411198	0.0367542023365819
FBgn0261458	12.7059163060303	-0.156900201354052	0.0578841136313208	0.00671632622728316	0.0367542023365819
FBgn0038873	2.324168404138	3.8217394211565	1.41174295303746	0.00678723501830153	0.0371035514333817
FBgn0033677	9.70678813678864	0.255811570776497	0.094490430030053	0.00678380553289309	0.0371035514333817
FBgn0053116	10.6010883144645	-0.219686382818053	0.0812579327016701	0.00685993181906648	0.0374814390280696
FBgn0037143	2.74768504231236	3.19077106733042	1.18053856914911	0.00687561034327204	0.0375085271117377
FBgn0033133	7.65891828394875	-2.35699131430125	0.87200287649947	0.00687244426524691	0.0375085271117377
FBgn0001269	11.3643502259578	-0.320407936589682	0.118540307215747	0.00687281074193806	0.0375085271117377
FBgn0030367	3.94517324202325	-1.66319836608777	0.615409688635884	0.00688021284471384	0.0375141371522683
FBgn0037894	11.8703767989973	-0.182490341171456	0.0675418600719953	0.00689475972174456	0.0375739345999122
FBgn0035922	2.51015676255275	2.9298430295829	1.08493625609939	0.00692405802785234	0.0377140181942596
FBgn0026395	1.67340029719786	5.13014125627701	1.89992803046179	0.0069302672968092	0.0377282601386459
FBgn0040780	7.97119336865678	0.599616876916312	0.222088254096869	0.00693595700855475	0.0377396603223384
FBgn0259705	7.02525415177364	-0.554621135631266	0.205551335067988	0.0069712971644155	0.0379122979469975
FBgn0036423	7.33785982230712	0.606792675777024	0.224962151993201	0.00699021499221212	0.0379954927800406
FBgn0261983	9.94211570360182	0.334479954267566	0.124017721888236	0.00699602255455072	0.0380073771907683
FBgn0037295	6.7383296678401	0.675522787775054	0.250494910078847	0.00700192798921353	0.0380197807422582
FBgn0262801	11.6298448699467	-0.295649616662074	0.109752793845096	0.00706472891259765	0.038340948638379
FBgn0053094	10.9528010063734	-0.188206451004361	0.0698756011287613	0.00707167114742431	0.0383587908854603
FBgn0030798	7.89187787442483	0.450964059432852	0.167503935477565	0.00709697034903683	0.0384761367683319
FBgn0034512	8.74590025824622	-3.6845403046846	1.36884034178777	0.00710837596967178	0.0385105001755732
FBgn0261554	10.3725858617981	-0.287785069779426	0.106919011089542	0.00711064685025351	0.0385105001755732
FBgn0033911	7.00822039991817	0.796464712363431	0.295937452896391	0.00711682151933035	0.0385240632629662
FBgn0038196	9.65289531775651	-0.407921827212	0.151638814115132	0.00714330763379983	0.0386475035692593
FBgn0024841	9.42125634194141	-0.321376474873924	0.119601005927271	0.00720814843050607	0.0389773411102434
FBgn0033443	8.60516806447726	0.781522313660178	0.29086316199922	0.00721169935557285	0.0389773411102434
FBgn0086346	12.2244286099769	0.221516696848898	0.0824510121398095	0.00721733595187496	0.0389877293622643
FBgn0036814	11.1418039937593	-0.177269281680711	0.0659907327560386	0.00722535081419784	0.0390109476058747
FBgn0036374	11.2418494646888	-0.224004419335186	0.0834084221657153	0.00723925349721526	0.0390659150163349
FBgn0038307	9.35887144252701	-0.36066118693987	0.13437501180968	0.00727492838404497	0.0392382571012004
FBgn0261564	11.2912544737576	0.231593149711645	0.0863126281655371	0.00729236258207289	0.0393120891943693
FBgn0039778	3.20113766465925	5.67072530896365	2.11441333897124	0.00731970420394755	0.0394392275793807
FBgn0010762	12.0838087820241	-0.165428479113523	0.061705313240618	0.00734148366814011	0.0395362814678289
FBgn0001491	9.43876271415485	0.260648090124429	0.0972308624183553	0.00734653734140174	0.0395432081719757
FBgn0037878	10.8945178843791	-0.163115091875684	0.0608546520073085	0.00735332114412189	0.0395594355349582
FBgn0038810	10.9728334895571	-0.218072688115445	0.0813754866536869	0.00736589695847102	0.0396067902029262
FBgn0028327	13.7875008899071	-0.224296899981737	0.0837552369951534	0.00740622274967273	0.039803232964959
FBgn0037370	10.7085926586391	-0.335604676339274	0.125379180523907	0.00743472400776991	0.0399359586415317
FBgn0051710	8.90603401336205	-0.357385350428964	0.133552932854489	0.00745104702026166	0.0400031659972718
FBgn0030802	10.0994007969043	-0.220880078217363	0.0825629163938629	0.00746637333983975	0.0400649563266657
FBgn0262987	7.05287889581499	-0.510299733187204	0.190769486072033	0.00747393485333607	0.0400850384366967
FBgn0039562	14.2536137173109	-0.259636252416959	0.0970803195221459	0.00748524156207141	0.0401046939435944
FBgn0042177	11.6779054894133	-0.166602411329684	0.0622910764359714	0.00748231222394723	0.0401046939435944
FBgn0027549	10.9747618581058	-0.168245975301412	0.0629273719431442	0.0075029976116038	0.0401793178221395
FBgn0283659	7.970502685199	-0.403214101590176	0.150825198189018	0.00750896027206021	0.0401907429961978
FBgn0037612	5.71327483518073	-2.05752902498156	0.770034302064978	0.00754014159270758	0.0403239776679772
FBgn0265635	1.94628871153068	4.37784010130638	1.6384533718252	0.0075415366008231	0.0403239776679772
FBgn0002733	11.1686512893225	-0.328936810102515	0.123128087422612	0.00755128448901912	0.04035554073154
FBgn0031849	3.03950462549767	2.87137403341041	1.07574216406959	0.00760315196140804	0.0406120524106559
FBgn0028561	3.04499390778685	3.16221848744232	1.1853350177941	0.00763531953900635	0.0407631301533116
FBgn0035375	10.2998376869779	-0.200580917327559	0.0752059306957585	0.00765113867547499	0.0408268182703536
FBgn0028968	11.950439507317	-0.222727251572838	0.0835281715941892	0.00766472934444063	0.0408785565036834
FBgn0038233	8.27727845299956	-0.338120796043337	0.126821335552487	0.00767324838789454	0.0409032072520778
FBgn0267348	13.322381417359	-0.160241290418453	0.0601199686114205	0.00769062087847097	0.0409750034215387
FBgn0029903	13.0663935015409	-0.115914567500599	0.0434928969580833	0.00769567614530774	0.0409811348661339
FBgn0015399	12.4816502396184	0.190782580373921	0.0716272640017223	0.00773216216639135	0.0411336918897332
FBgn0262124	11.1142500281042	-0.204600747591337	0.0768119536071606	0.00772961841596319	0.0411336918897332
FBgn0015569	6.38222466329045	1.00464149107921	0.377384958023779	0.00776517512468103	0.0412596132611702
FBgn0003002	9.16116215295975	-0.307371563020292	0.115458881891636	0.00776378742544782	0.0412596132611702
FBgn0025836	12.5586798896452	-0.160627214186695	0.0603406421218397	0.00776762536243068	0.0412596132611702
FBgn0264561	12.6153718014257	-0.118087645403739	0.0444080102124384	0.00783376315545816	0.0415898725744506
FBgn0086254	11.0383991896363	-0.281363515274881	0.10585566564153	0.00786077527063572	0.0417121826292177
FBgn0039537	11.5280624791833	-0.211833597869165	0.0797412305082003	0.00789534584908484	0.0418744568125288
FBgn0032242	12.6627069746857	-0.280138448838871	0.105472315319272	0.00790647680695713	0.0419123134170818
FBgn0263995	6.7899439983892	0.567540654688517	0.21373764024041	0.00792344992530217	0.0419810855204299
FBgn0032452	5.26473675211302	1.25066332864402	0.47106622234923	0.00793171389473398	0.0420036675273097
FBgn0053113	13.0753205354133	0.205411196184718	0.0774013008731743	0.00795799434887285	0.0421215878395206
FBgn0000053	12.4981210978298	-0.520157807952448	0.196021054730479	0.00796425790099016	0.0421334934116899
FBgn0035622	11.063991109973	-0.160581576404342	0.0605190487405549	0.00796840810020669	0.0421342123021508
FBgn0263197	12.4098681552915	-0.13810133008101	0.0520522950165662	0.00797499458759151	0.0421478062393558
FBgn0035464	12.14556813011	-0.112549453620647	0.0424247188966204	0.00797984004904282	0.0421521898111492
FBgn0035497	9.50166852238384	0.365578225505768	0.137947582175132	0.00804621863119526	0.0424814440407573
FBgn0046214	14.0113459151897	-0.259955243012421	0.0981151708440862	0.00806131657593801	0.0425397580598518
FBgn0287183	9.710421950458	0.273801730313086	0.103383826249427	0.00808737604774897	0.0426558286417956
FBgn0034308	10.8429393641593	-0.171454253236453	0.0647842142991092	0.00813190011691682	0.0428691228664786
FBgn0043455	8.94768002257528	0.2778986522618	0.105081052389041	0.00817845436046786	0.0430929000840716
FBgn0036665	7.1344992555974	0.755830290081729	0.285854724509481	0.00819069186544646	0.0431357259506905
FBgn0260771	9.69715364948314	-0.232009909079576	0.0878507401244219	0.00826725391079542	0.0434952867407061
FBgn0034958	9.94586274908262	0.239093691124796	0.0905313565639667	0.00826606994599393	0.0434952867407061
FBgn0004396	11.0506027844097	-0.422888718873304	0.160171046583865	0.00828492961021807	0.0435664434813872
FBgn0030873	10.3659055657482	-0.177768599452702	0.0673710402093631	0.00832368522184825	0.0437483225280517
FBgn0265498	4.49222741067355	-1.29226850434549	0.490175828351992	0.0083806538402219	0.0440256970505351
FBgn0025639	12.7331194744993	-0.124359969584605	0.0471765140697762	0.00838756960880025	0.0440399852996335
FBgn0035147	9.4779590036929	-0.490633604928482	0.186162472595764	0.0084010223244686	0.0440885651588112
FBgn0264776	3.9183026917535	-3.363005412409	1.2762687917556	0.0084130068878574	0.0441293954497508
FBgn0040235	9.84170380059781	-0.330045294965879	0.125296247137534	0.00843557789669693	0.0442256871147507
FBgn0033645	2.38366097790765	3.88973038835444	1.47708400386714	0.0084538538289557	0.0442896914159511
FBgn0040099	7.27784219702834	-1.45595591853992	0.552903871752703	0.00845622538086566	0.0442896914159511
FBgn0032138	13.1595734551411	0.325667353988078	0.123755256607262	0.00849979592210433	0.0444869142871906
FBgn0001091	12.8293753656358	-0.3017475326365	0.114670065041856	0.00850235804688494	0.0444869142871906
FBgn0036931	5.82323201575918	1.29903007154257	0.493917856620635	0.00853715926024206	0.0446467481791234
FBgn0037020	10.2471544418532	0.186206777441164	0.0708167087992472	0.00855309837998034	0.044707828982208
FBgn0025383	3.14831554454397	2.31817765368728	0.881977993439536	0.0085791378983074	0.0447547869685062
FBgn0023215	10.5199930749348	-0.387823177357646	0.147547164063588	0.00857701203249232	0.0447547869685062
FBgn0050401	1.67978100950812	5.13599620214314	1.95379950761227	0.00857063350369215	0.0447547869685062
FBgn0030642	4.26153176155648	1.39945908096989	0.532404017279161	0.00857457228076055	0.0447547869685062
FBgn0038348	5.40078765114943	3.27729611823346	1.24725540457063	0.00859879792256907	0.0448350635843442
FBgn0004636	11.9569972174548	-0.221448904884996	0.0842849660752633	0.00860443725269393	0.0448421913625996
FBgn0032187	5.6653011640654	1.27075318850504	0.483821580664613	0.00862701893666739	0.0449375636522387
FBgn0037239	9.41665145122796	-0.441595119659258	0.16821498583516	0.00866024102085817	0.0450882389657378
FBgn0039357	7.59380110174011	-0.643451222692902	0.245135040792629	0.00866783088012553	0.0451053807227554
FBgn0285926	11.7067919142953	0.303897839413497	0.115813204352502	0.00868949924039555	0.0451957304396391
FBgn0053198	7.94143120470583	0.419900095466286	0.160037572064464	0.00869651760007568	0.0452098309709729
FBgn0035348	7.14920001209972	-2.35240209885449	0.896921159764966	0.00872226421164458	0.0453212302799116
FBgn0035699	11.6883830804913	-0.301079702520757	0.114838699733249	0.00874765774571357	0.045430685650178
FBgn0037141	9.890722092864	0.32437468666266	0.123741444433238	0.00875718067741964	0.0454576500446076
FBgn0038012	2.28110798978892	3.78062998487081	1.44264758197157	0.00877702344792724	0.0455381305533586
FBgn0028939	8.23688977708836	-3.34543243886497	1.2773143187381	0.00881583544561682	0.0457169015994042
FBgn0000166	1.82631695872545	5.28251489413299	2.01777620746728	0.00884497875430186	0.0458453812371123
FBgn0028837	10.573075176713	-0.237788803373829	0.0908636639049181	0.00887103599649145	0.0459577462088718
FBgn0035715	10.8712837226168	0.273591732837934	0.104570413761357	0.00888780661589994	0.0460219132908168
FBgn0033446	11.8936153476883	0.351365446072992	0.134320460356421	0.00889993035911129	0.0460619669868009
FBgn0038016	11.5414123356602	0.142952537594812	0.054660488077507	0.0089154066232138	0.0461193237640473
FBgn0034013	11.5251505518981	0.197209068338126	0.075413274138699	0.00892158290263949	0.0461285389882286
FBgn0005558	4.46813335455944	1.39547305983076	0.533872090357079	0.00895226903665039	0.0462644095562198
FBgn0038705	3.75577262859321	2.26994476926035	0.868640335140908	0.00896946107361112	0.0463304446006999
FBgn0035617	11.7233883754626	-0.155462639488948	0.0595343440174683	0.00901960403845644	0.0465665341798518
FBgn0032848	10.8287776825862	-0.291289249387843	0.111563311313345	0.00902839430882763	0.046587247291176
FBgn0015778	14.569582179714	-0.202564913556153	0.07758664690946	0.00903249316287569	0.046587247291176
FBgn0030658	9.64837260873682	-0.262787918687126	0.100666174960965	0.00904129419047674	0.046609736651888
FBgn0020521	13.544448376625	-0.425136787076093	0.162936885424096	0.0090751146269866	0.0467611208271239
FBgn0038742	10.4366578308926	-0.171632661249001	0.0657965419917536	0.00909303949098981	0.0468304919025657
FBgn0036330	5.77490628999431	-0.747836537202622	0.286739694683408	0.00910549426945498	0.0468716370045118
FBgn0264490	4.04269181637655	2.18065106398426	0.836201085319755	0.00911243101857511	0.046884350966159
FBgn0035205	11.9920025197272	-0.138649385471591	0.0531823154173921	0.00913238666819405	0.0469640031697034
FBgn0032295	11.718019250814	0.214136500081951	0.0821558708168167	0.0091481853448364	0.0469991940183078
FBgn0000562	11.7628463037915	-0.210553259000556	0.0807790613950682	0.00914641099442456	0.0469991940183078
FBgn0003330	9.84820937381481	-0.229031442892407	0.0878823542530026	0.00915759491667844	0.0470245187110846
FBgn0039897	7.7590471748202	0.543736065141644	0.208652576049462	0.00916225469013661	0.0470254402091315
FBgn0024921	12.0796418982246	-0.2854194881553	0.109537324097118	0.00916914128476301	0.0470377844207588
FBgn0027338	12.7787727589449	-0.15317590461933	0.0587948488883184	0.00918043984239312	0.0470616969725215
FBgn0035063	9.08476365863001	-0.269311596377974	0.103375678752799	0.0091827701409798	0.0470616969725215
FBgn0036108	3.70986399088437	-1.63418424741389	0.627391318836799	0.00919470027613503	0.0470998409459801
FBgn0085412	12.447652890319	-0.128307406897605	0.0492677163951706	0.00920648983111741	0.0471372279353211
FBgn0033381	9.84617807508169	-0.283391273127066	0.108849443370087	0.0092272946428499	0.0472207140767199
FBgn0263144	11.8369442597657	-0.248888419155889	0.0956073172042114	0.00923483342642392	0.0472362629842814
FBgn0037530	11.620149403165	-0.19409947736385	0.0745764148352743	0.0092494866235708	0.0472611561846271
FBgn0037684	6.47476017449367	-2.35442529386671	0.904717324542575	0.00925771123433626	0.0472611561846271
FBgn0003169	11.8898619530985	-0.12444109855896	0.0478118192678674	0.00924856473768357	0.0472611561846271
FBgn0034191	7.49216944243707	0.484682321771349	0.186234541921263	0.00925367776161099	0.0472611561846271
FBgn0259151	3.54862256334249	1.89941691656274	0.730314287435782	0.00930008987595422	0.0474544206796381
FBgn0028540	10.6096906782806	-1.57516846758897	0.605763214503425	0.00931412275332942	0.0475029312045411
FBgn0037396	5.85860746193293	-2.25707995833116	0.868123164860687	0.00932363629101815	0.0475283567316787
FBgn0020392	11.6316853387114	-0.308966455840667	0.118879444197943	0.00934985676265446	0.0476388818353501
FBgn0037630	5.80759706895699	1.12064104937457	0.43122202764148	0.00935621141791527	0.0476481295693541
FBgn0030262	7.11982953968596	-2.59088740275663	0.997199685148224	0.00937239710056031	0.0477074102655097
FBgn0034498	11.579637218929	-0.159719142573807	0.0614856173621262	0.00938595412179558	0.0477532595551946
FBgn0262738	11.9753234346874	0.312511772389866	0.120340950442145	0.00940730424813524	0.0478386944711373
FBgn0014366	11.1090092623309	-0.176815348958342	0.0681028058165486	0.00942336103425017	0.0478971416055641
FBgn0035270	10.0570300799293	-0.272625221776891	0.105026764371577	0.00943794861811891	0.0479480681005693
FBgn0040268	10.5308782857638	0.202472977778007	0.0780481966971921	0.00948100938744646	0.0481232095718388
FBgn0036311	1.88672915445718	4.314817099994	1.66326609758356	0.00948159273957341	0.0481232095718388
FBgn0041225	2.85531566952242	3.32396215601091	1.28149096802816	0.00949150334628038	0.0481502267387911
FBgn0034999	7.00386589672745	-1.92659568754308	0.743482290184087	0.00956103518591824	0.048479529135941
FBgn0034140	8.21147003993038	-1.36214726605366	0.525724946436496	0.00957007023491931	0.0485019107608465
FBgn0287825	10.967004054016	-0.148202461645162	0.0572044347982396	0.00957666828504915	0.0485119258300559
FBgn0002566	11.2641180675742	0.283334978668302	0.109397411433865	0.00959869343153865	0.0486000416099516
FBgn0035041	2.11141607852264	-5.54544791455596	2.14212003887585	0.00963204720006923	0.0487454037665992
FBgn0032482	9.8592822037955	0.295834034933372	0.114288478946063	0.00963990927085677	0.0487616808226085
FBgn0266916	11.4467216349556	0.154681033371561	0.0597693093909741	0.00965440742726809	0.0488114934280375
FBgn0063667	4.73924533445601	-2.90562940388568	1.12305793218574	0.00967459290636221	0.0488899986255069
FBgn0028398	9.32736354066626	-0.272795580930447	0.105493389430802	0.00971245029094401	0.0490576892462696
FBgn0035815	6.31129179590133	1.04366529685749	0.403681391582174	0.00972748709355709	0.0491100069908491
FBgn0027111	11.1148608742159	0.250303841324873	0.0968815847999622	0.00977734243738898	0.0493379741455936
FBgn0035423	12.1193043713809	-0.204055616848453	0.0789899308338788	0.009785685292894	0.0493563444662256
FBgn0033520	6.65183452367535	-2.15401594793997	0.834026756293246	0.00980390260487871	0.04942447730106
FBgn0024244	11.7330678697342	0.229095542569522	0.0887189407072179	0.00981550587920678	0.0494354845048726
FBgn0011570	11.8725254170039	-0.171415152194282	0.0663797493588869	0.00981325525968978	0.0494354845048726
FBgn0038432	8.73982319181833	0.294775596093266	0.114173762766589	0.00982820973210798	0.0494757263060937
FBgn0003459	10.3724534565429	0.285163632987976	0.110460723484236	0.00983480629907994	0.0494851998634434
FBgn0259824	10.6445077750941	0.21136019267208	0.081881193367152	0.00984280713655388	0.0494961680429664
FBgn0052537	8.62991889675714	-0.38056262228494	0.147437649510336	0.00984641757562059	0.0494961680429664
FBgn0263782	10.0423095667087	0.212977403530126	0.0825254108658936	0.00985861209612057	0.049533744643792
FBgn0027581	5.64869034805054	1.02709300426502	0.398104183539547	0.00988116628754929	0.0496008412831426
FBgn0026713	11.7746653991125	0.165972097351489	0.0643314782303109	0.00988141759937606	0.0496008412831426
FBgn0047114	8.57716300334422	0.301445340954924	0.116898360596856	0.00991740056481306	0.04975766554889
FBgn0015623	11.5673091501786	-0.16697879091623	0.0647631079334411	0.00992874474009781	0.0497884884675085
FBgn0086711	7.95431520672477	0.79572498397059	0.308661368438593	0.00993777470840609	0.0497884884675085
FBgn0261260	13.0440108880702	-0.190994159899687	0.0740823835729254	0.00993360584818861	0.0497884884675085
FBgn0034301	5.67808556949478	1.13695153075164	0.441175407393113	0.00996341749558074	0.0498931441000074
FBgn0264075	11.3752505087163	-0.17472231325464	0.0678478273566784	0.0100179627541691	0.0501423638854357
FBgn0037082	9.73549658456518	0.350473002735843	0.136136414533564	0.0100406823319287	0.0502109326690366
FBgn0259164	5.03379081397426	1.30718613205715	0.507762182878555	0.0100412297706086	0.0502109326690366
FBgn0011656	10.9475198403498	0.404180733891262	0.157102591376212	0.0100903258232635	0.0504084054454894
FBgn0024250	11.5289285087943	0.154121156241926	0.0599038186440901	0.0100876508671109	0.0504084054454894
FBgn0010339	11.0774232789148	-0.270698552700072	0.105403576761802	0.0102225114714897	0.0510444721240513
FBgn0004863	8.66610529500899	0.360077135300474	0.140224156747622	0.0102326091045835	0.0510463237460593
FBgn0039233	9.44179269515584	-0.270757861344211	0.105434098191585	0.0102278488325799	0.0510463237460593
FBgn0050099	5.4746362113231	0.994314656845878	0.387417244820287	0.0102724280860217	0.0512206200431753
FBgn0024984	3.92439783095432	1.50631727847343	0.587184019408822	0.0103079490415622	0.051373330076086
FBgn0037261	11.9285083825308	-0.161254444243017	0.0628663027178986	0.0103164558690498	0.0513913245379908
FBgn0032055	3.30127125247507	1.99619779217375	0.778501104818977	0.0103427233246318	0.0514977343526259
FBgn0031393	5.93274805830341	0.7992767833238	0.311759152536382	0.0103544026458748	0.0515314415225708
FBgn0032390	9.78483865021288	0.236538858799125	0.0922800579293051	0.0103690876275314	0.051561283739552
FBgn0030586	3.76559073020055	-2.38932422104843	0.932152336062611	0.0103702238923584	0.051561283739552
FBgn0032748	11.3058054062245	-0.150760054545744	0.0588457523259034	0.0104085388610765	0.051727284036865
FBgn0011769	7.74629769071891	0.42747715348656	0.166969780884522	0.0104609920097903	0.0519633564291333
FBgn0031980	14.3885146591465	0.0964745605767755	0.0376961563951069	0.0104892892434403	0.0520792714754725
FBgn0039833	3.18136142379585	2.34863196143966	0.917958341021519	0.0105113112840938	0.052163935337044
FBgn0262782	11.5081813551488	-0.447935813639449	0.175120613089409	0.0105315366458798	0.0522396071054604
FBgn0264507	6.24788978393514	0.81190033802942	0.317473857335005	0.0105464850943764	0.0522890446625294
FBgn0036710	10.5636601931795	-0.172818260108841	0.0675899692314811	0.0105620947098412	0.0523417120276172
FBgn0267861	10.5881766777238	-0.247235409178458	0.0967172838564358	0.010580124681427	0.052406318384265
FBgn0259167	8.66273216085005	0.746254531045559	0.292021096047325	0.0106040974329447	0.052500286158579
FBgn0028867	1.5159390660037	4.97238091541572	1.94692958108039	0.0106505390171456	0.0527053547967753
FBgn0039743	11.4442877351399	-0.219018757104018	0.0857952985404217	0.0106858982268023	0.0528554136609409
FBgn0262734	13.3967228671987	-0.206665485879931	0.08096994990348	0.0106992014165611	0.0528962873613872
FBgn0052473	12.4511245497681	-0.17547918196848	0.0687833239694399	0.0107356437283198	0.0530514673128269
FBgn0050091	6.25238753232287	-2.8189593377719	1.10505227026525	0.0107422415230373	0.053059090365082
FBgn0040941	4.35530109576542	1.34834185508528	0.528677912878931	0.0107598391218732	0.0531210119582224
FBgn0025700	11.9254498611022	-0.326812247613524	0.128230031947018	0.0108143728059251	0.0533651419703762
FBgn0036969	3.20468206395696	2.37485841332927	0.932059873195808	0.0108352515445353	0.0534430452121439
FBgn0015239	11.7440574593768	-0.192508784573834	0.0755966494128215	0.0108801306866765	0.053593266426138
FBgn0264469	3.64777285096667	2.13852988626303	0.839792937492795	0.0108810261770294	0.053593266426138
FBgn0036801	9.7315157442091	-0.361381240799429	0.141912916352134	0.0108809213055776	0.053593266426138
FBgn0050037	2.71345655831987	2.7926639657921	1.09692119709642	0.0108992909297642	0.0536580476542238
FBgn0263048	10.1060687458337	0.271834879081628	0.106832852367694	0.0109438165166343	0.0538519916355339
FBgn0287720	13.9058059250545	-0.183875844794611	0.0723669560904776	0.0110573454820085	0.0543851444138527
FBgn0263379	5.51316354719605	0.911560479317166	0.358834406062552	0.0110745560040368	0.0544442809453724
FBgn0022774	7.87963826789598	-2.02976974565874	0.799415179623418	0.0111148120499546	0.0546166045301138
FBgn0034911	3.91110965269138	1.65701559004867	0.652780890771719	0.0111362291868173	0.0546962384393235
FBgn0033725	12.3948834346246	-1.37298598214994	0.540983826296001	0.011150622224747	0.0547413147198058
FBgn0039214	12.6800336891683	-0.232811738039677	0.0917476347572975	0.0111640015876607	0.0547813747845195
FBgn0085282	5.49978310659888	-2.56671251817054	1.01196262780037	0.011200804662652	0.0549362830556987
FBgn0031098	10.6160131987283	-0.238668246140888	0.0941167271314823	0.0112166795211282	0.0549627769625403
FBgn0263755	9.50012618658343	-0.258011101801354	0.101744085414126	0.0112164184857087	0.0549627769625403
FBgn0050382	7.4918440779207	0.509716424196626	0.201061571999097	0.0112406878040369	0.0550547173080593
FBgn0053129	12.9517518414848	-0.268479344786083	0.105921204985522	0.0112541034267361	0.0550566921527066
FBgn0038286	10.8814017983012	-0.281769712187297	0.111164432224689	0.0112540119885836	0.0550566921527066
FBgn0004888	11.7968115986697	-0.199727665650083	0.078799740590052	0.0112568274923503	0.0550566921527066
FBgn0038080	9.51075591052232	-0.376376560584735	0.148590786330061	0.0113099423662503	0.0552907103289068
FBgn0030588	3.87274418496047	1.88010485487552	0.742841574976065	0.0113749710079345	0.0555827261169833
FBgn0040089	7.40853252567275	0.564235992853071	0.223118928381293	0.0114434452618928	0.0558912989617619
FBgn0262106	1.95439336665875	4.38667933220394	1.73542630417072	0.0114804447502266	0.056045929348083
FBgn0039807	7.80161587328951	-0.745248750978408	0.294892753081266	0.0114980685688629	0.0561058706177523
FBgn0250871	13.9574400636494	-0.0822296365996547	0.0325429423397381	0.01151057240306	0.056140784359906
FBgn0266099	2.7772361317429	2.56275017526472	1.01437935283765	0.0115231017912819	0.0561757902467696
FBgn0267148	1.8884033859174	4.31641663007127	1.70876529288481	0.011535497231903	0.0562101109313159
FBgn0260243	10.5745336312814	0.18091061156083	0.0716299603028864	0.0115491800982728	0.0562506702141399
FBgn0035798	2.32877956432183	3.19828328068515	1.26672263193642	0.011574803486427	0.0563493216111029
FBgn0031255	6.22253618255082	-0.711564202505892	0.281886439614831	0.0115930981750283	0.0564122199560025
FBgn0029685	10.205223395855	0.215296719024278	0.085328657924986	0.0116309878721006	0.0565703654798737
FBgn0261276	11.9047250201295	0.183186579463769	0.0726540924025758	0.0116904666875065	0.0568333202186514
FBgn0029987	2.13682317686875	4.57517295772096	1.81521940650192	0.0117204300517354	0.0569526082513958
FBgn0019952	8.19170104382401	-0.916871845613739	0.363804660685603	0.0117277784242258	0.0569597233851492
FBgn0000116	13.7392895831726	-0.306642671025893	0.121679637420424	0.0117327479000279	0.0569597233851492
FBgn0034420	10.5505283174037	0.2913354482245	0.115651453885598	0.0117661388950124	0.0570690359713724
FBgn0030581	8.70601787442082	0.296872534790112	0.117848176354494	0.0117651851810831	0.0570690359713724
FBgn0032815	10.4843180941828	0.218256202711821	0.0866551078712639	0.0117796755406719	0.0571083022978719
FBgn0032660	2.33629962684773	3.20029791974494	1.27092776752333	0.0117996483440756	0.0571355818332994
FBgn0038602	1.94573861634393	4.37861457651806	1.73874443599554	0.0117935454346807	0.0571355818332994
FBgn0034010	8.1275759456896	-2.46447076487015	0.978796398364569	0.0118070766955437	0.0571355818332994
FBgn0004875	12.1979859944059	-0.156075899167804	0.0619868986485936	0.0118061770339856	0.0571355818332994
FBgn0033874	1.8198180153579	4.24472806027684	1.68666299221493	0.011847892041088	0.0573066704438983
FBgn0031906	3.94529977311272	1.69307638087353	0.673217187913768	0.0119064909021681	0.0575635783091461
FBgn0002791	10.5418572113453	-0.173494390956653	0.0690032920689241	0.0119271803342464	0.057637055611533
FBgn0004456	12.4958793809239	-0.22261155180161	0.088572402119735	0.011959787659899	0.0577680309610217
FBgn0032024	1.65707652897268	5.11510178044477	2.03568818288656	0.011980648680015	0.0578180444621479
FBgn0030631	11.2808287546084	-0.253196036627768	0.10076657036362	0.0119811591754165	0.0578180444621479
FBgn0034573	9.90970342114437	-0.190612319268271	0.0758655103051792	0.0119878099141032	0.0578235537033212
FBgn0025781	10.3400765883006	-0.267345788246139	0.106431013163862	0.0120077592120717	0.0578665935215358
FBgn0050043	2.45587402953321	3.96192815038879	1.57718889256824	0.0120042693195469	0.0578665935215358
FBgn0005683	8.77156583183239	0.312991596324169	0.124616060004745	0.0120169108076373	0.0578841192459667
FBgn0039907	12.4116266389946	-0.098552643478956	0.0392443726042254	0.0120302616819341	0.0579218470704495
FBgn0024510	8.6756028657354	-0.392215618471053	0.156210008065331	0.0120450210539418	0.0579663186529907
FBgn0032462	4.75602683463245	-1.03118148957137	0.41077287324293	0.0120613374957386	0.0580182393928839
FBgn0028342	11.4416418717836	-0.276092473128284	0.109999929252431	0.012075400604409	0.0580592783984779
FBgn0038641	1.68135213743547	5.13754889985802	2.04711559099028	0.0120849998135834	0.0580788269429357
FBgn0041775	13.3775402079362	-0.213905661884401	0.0852542156073696	0.0121062087455731	0.0581275237847829
FBgn0022984	11.2307246991676	0.244758798991343	0.0975448455885788	0.0121007506334456	0.0581275237847829
